genoId,locId,replicate,blockNumber,rowNumber,colNumber,PlantHeight,GrainMoisture,GrainYield,Anthesisdate,DeNDVI0720,DeNDVI0807,DeNDVI0820,DeNDVI0910,DeNDRE0720,DeNDRE0807,DeNDRE0820,DeNDRE0910,DeSAVI0720,DeSAVI0807,DeSAVI0820,DeSAVI0910,DeEVI0720,DeEVI0807,DeEVI0820,DeEVI0910,DeRatio0720,DeRatio0807,DeRatio0820,DeRatio0910,ThrNDVI0720,ThrNDVI0807,ThrNDVI0820,ThrNDVI0910,ThrNDRE0720,ThrNDRE0807,ThrNDRE0820,ThrNDRE0910,ThrSAVI0720,ThrSAVI0807,ThrSAVI0820,ThrSAVI0910,ThrEVI0720,ThrEVI0807,ThrEVI0820,ThrEVI0910,ThrRatio0720,ThrRatio0807,ThrRatio0820,ThrRatio0910,PlantingDate,DTF,Est_Yield,Est_Moisture
313,NYH2,2,6,8,67,259,18,202.7294287,7/28/15,0.934158915,0.877965417,0.893798352,0.677307134,0.833766518,0.785804541,0.789293393,0.625999864,0.482004738,0.656246214,0.717678457,0.311570087,0.488640667,0.731339522,0.825214131,0.298333463,29.37617033,15.38879689,17.83209954,5.19784387,0.97021716,0.88377006,0.914483951,0.677315931,0.866298069,0.78993948,0.801165305,0.627453342,0.475547959,0.657694375,0.729827952,0.311573001,0.472106391,0.734140506,0.839877708,0.297050115,66.15276285,16.2072703,22.38742275,5.198012829,5/7/15,82,187.95,17.537
314,NYH2,2,9,10,75,240,16.8,131.2954473,7/25/15,0.937929892,0.873733677,0.88914322,0.575570228,0.830591619,0.797918621,0.802124152,0.60691388,0.504107201,0.638850654,0.694403269,0.122048618,0.518905001,0.700844083,0.785447578,0.107052733,31.22162938,14.83953631,17.04129622,3.712204777,0.975665711,0.880404064,0.911091791,0.570341779,0.858459515,0.803778478,0.81556008,0.611524648,0.511840022,0.636514379,0.700695384,0.099528502,0.51890021,0.697395158,0.788896672,0.085537727,81.18855379,15.7229763,21.49511054,3.654862637,5/7/15,79,131.3,16.8
315,NYH2,2,5,8,71,218,15.2,144.5259886,7/23/15,0.91758037,0.850891681,0.872430218,0.460388252,0.803118568,0.759856415,0.774587697,0.614543913,0.455198263,0.604307107,0.649515696,0.121456978,0.457785305,0.656685045,0.721929329,0.104669762,23.2660638,12.41306783,14.67769394,2.70636853,0.944870068,0.84905355,0.885691568,0.443266223,0.826775694,0.755467405,0.773024444,0.650656582,0.441426712,0.590835753,0.62247352,0.112538291,0.432808866,0.638818569,0.679931187,0.094757334,35.27793357,12.24973193,16.49652206,2.592381283,5/7/15,77,144.53,15.2
316,NYH2,2,10,10,58,245,15.7,164.9588426,7/21/15,0.921926767,0.852693945,0.878441005,0.400052504,0.809750423,0.77340694,0.789365429,0.603798726,0.500563427,0.605218082,0.678653968,0.208674291,0.513488855,0.656880677,0.766384538,0.180456853,24.61697425,12.57717441,15.45291654,2.333625045,0.937704877,0.85470523,0.896719604,0.400044381,0.835889455,0.773581667,0.798020063,0.603862679,0.504436058,0.593400158,0.674884006,0.208670844,0.507675365,0.640605046,0.757269267,0.180442124,31.10524203,12.76512041,18.36475928,2.333579914,5/7/15,75,161.97,15.987
316,NYH2,1,3,2,91,245,16.1,162.4107851,7/22/15,0.913144658,0.856670966,0.878165638,0.420016281,0.805289607,0.78322823,0.793706246,0.551376572,0.490320552,0.653804317,0.674462312,0.073328175,0.503109356,0.726571721,0.759241627,0.063057561,22.02679313,12.9539069,15.41573009,2.448372661,0.920240933,0.856321561,0.890640684,0.233609141,0.825009782,0.783712794,0.801286046,0.471910112,0.4856372,0.648936546,0.668489953,0.025620361,0.489175041,0.719184791,0.746446685,0.02142241,24.07551888,12.91997309,17.28833678,1.609634466,5/7/15,76,165.4,15.813
317,NYH2,1,5,3,57,221,15.7,140.1263286,7/26/15,0.91505077,0.872011637,0.882899627,0.603033318,0.811570134,0.804069887,0.805449308,0.65109893,0.452169994,0.584189301,0.663017565,0.366668007,0.454733377,0.625990265,0.739890897,0.351616323,22.54347421,14.62642063,16.07936489,4.038206209,0.940488963,0.877377747,0.902416415,0.603062554,0.842787512,0.807789649,0.820964043,0.651137699,0.437152689,0.561991586,0.652483804,0.366681806,0.426740006,0.597358295,0.7195458,0.351512577,32.6072114,15.31025329,19.4952504,4.038577287,5/7/15,80,127.07,15.713
317,NYH2,2,7,9,45,214,15.9,110.5964255,7/25/15,0.913125488,0.862961896,0.881207553,0.546343023,0.800048042,0.781153227,0.788045831,0.631961766,0.465541412,0.572745634,0.648866509,0.292128114,0.470646881,0.612214566,0.721477963,0.269985773,22.02171207,13.59448096,15.83608728,3.408617305,0.931352511,0.86423374,0.901052431,0.546343023,0.825411775,0.777084367,0.790083434,0.631997831,0.456761316,0.546182402,0.632685563,0.292128114,0.450242459,0.578194393,0.694973887,0.269724531,28.13435051,13.7312005,19.21272506,3.408617305,5/7/15,79,123.65,15.887
318,NYH2,2,6,8,45,213,15.8,111.6137548,7/24/15,0.920611784,0.854860957,0.875794889,0.497315108,0.797132822,0.764794884,0.774592548,0.626498425,0.479539944,0.573185985,0.650061449,0.249260537,0.487549478,0.612027326,0.723118943,0.223469595,24.19265582,12.77988969,15.10239695,2.978635585,0.942344346,0.856179418,0.890644532,0.497315108,0.818612665,0.760678479,0.774767647,0.626509368,0.483431088,0.553380292,0.633633293,0.249260537,0.479991941,0.586632473,0.695322082,0.223415034,33.68870566,12.90621544,17.2889803,2.978635585,5/7/15,78,111.61,15.8
319,NYH2,1,6,3,92,244,16.1,100.6240734,7/28/15,0.925816965,0.850257469,0.873617905,0.571437765,0.813407873,0.762811065,0.783242379,0.552697297,0.496356417,0.655663679,0.676033538,0.10006403,0.50872087,0.728164475,0.757823092,0.087452591,25.96034197,12.35625882,14.82502643,3.666766778,0.94468377,0.851770485,0.887675318,0.57582612,0.83365585,0.763804248,0.791674348,0.497404252,0.49158462,0.652810255,0.66844527,0.067504044,0.492119213,0.723371577,0.741087547,0.057648042,35.15575418,12.49258951,16.80552551,3.715047521,5/7/15,82,113.06,15.613
319,NYH2,2,9,10,72,237,15.3,122.0784649,7/27/15,0.939950885,0.857625075,0.882397627,0.544955879,0.828903638,0.774657594,0.796639779,0.590097912,0.486863082,0.629272854,0.674617873,0.121794131,0.495267608,0.688565532,0.753072072,0.106544854,32.30606938,13.04741738,16.00645962,3.395178197,0.985656086,0.859520551,0.903300617,0.528301887,0.86455214,0.776232855,0.810500501,0.592764729,0.494881125,0.622692265,0.671761479,0.098962057,0.496131207,0.679015783,0.743631999,0.084786105,138.4319552,13.23695789,19.68265527,3.24,5/7/15,81,109.64,15.787
320,NYH2,1,1,1,54,217,14.9,137.8749484,7/22/15,0.884088234,0.841882878,0.85840201,0.414648597,0.77896567,0.76729069,0.775987529,0.581456593,0.460571285,0.574749739,0.631503174,0.190245891,0.468583913,0.613953603,0.698444943,0.166115393,16.25450377,11.64885154,13.12449427,2.416751012,0.877774454,0.837828121,0.858626483,0.415017867,0.790273787,0.760251268,0.773326785,0.581500238,0.431976243,0.543299595,0.590373831,0.190380822,0.429878422,0.572807903,0.635453731,0.1659012,15.36319133,11.33259439,13.14692121,2.418907837,5/7/15,76,137.87,14.9
320,NYH2,2,5,8,87,NA,NA,NA,NA,0.41616239,0.734006867,0.614649143,0.610170712,0.398810591,0.659546658,0.56456268,0.506638808,0.210666271,0.458138066,0.437903144,0.117498367,0.202969094,0.470291901,0.459219317,0.105565262,2.425610075,6.518991102,4.190075387,4.13045085,0.33018191,0.654627381,0.427118269,0.61836937,0.31150036,0.562520283,0.362113978,0.383048217,0.152278856,0.346887478,0.242309481,0.084422128,0.143967263,0.34212742,0.23782702,0.074700046,1.985885316,4.790847022,2.491121977,4.240669496,5/7/15,NA,137.87,14.9
321,NYH2,1,7,4,77,236,17.1,156.9864315,7/25/15,0.937092287,0.898597958,0.908722544,0.583785223,0.832928451,0.828737902,0.833934207,0.619311634,0.468905775,0.633422181,0.683141385,0.127726339,0.472920078,0.684842536,0.759836938,0.112117227,30.79260387,18.7234687,20.91121532,3.805211421,0.988044583,0.909687297,0.956738206,0.611806954,0.869481723,0.837572071,0.855503831,0.632880971,0.465145096,0.629086559,0.688245272,0.112188584,0.459254907,0.678971049,0.750515592,0.095744771,166.2881787,21.14527901,45.23016752,4.1520758,5/7/15,79,141.75,17.263
321,NYH2,2,8,9,71,222,17.6,123.0978983,7/25/15,0.928999894,0.885957277,0.899052802,0.629300504,0.82212784,0.806070208,0.820664122,0.642358544,0.433756961,0.605968878,0.648955514,0.164339108,0.429307117,0.650017092,0.710734856,0.145746091,27.168972,16.53728732,18.81233798,4.395205613,0.986927792,0.891650859,0.942666376,0.625085151,0.857610618,0.805963602,0.836530547,0.6731799,0.413768119,0.584495062,0.618882931,0.155602355,0.399384851,0.621997473,0.656255698,0.133555872,151.9963403,17.45884506,33.88354399,4.334544638,5/7/15,79,138.33,17.437
322,NYH2,1,10,5,84,246,15.9,168.1065668,7/27/15,0.908623,0.875014112,0.888114069,0.622744973,0.796244848,0.797790555,0.795291719,0.614743511,0.454855037,0.639542683,0.675029581,0.133805776,0.459293747,0.705765788,0.758822461,0.118720284,20.88734594,15.00180656,16.87534846,4.301453545,0.916094983,0.877296991,0.911310289,0.683049556,0.809355562,0.798588108,0.804211,0.636077303,0.437068786,0.630495929,0.673263186,0.127358528,0.427504953,0.693784093,0.751697108,0.110249908,22.83647699,15.29951881,21.5505302,5.310134723,5/7/15,81,168.11,15.9
323,NYH2,1,3,2,85,242,17.5,135.3984301,7/31/15,0.894107118,0.876427725,0.881118359,0.679745131,0.787821735,0.794558893,0.792494032,0.611030787,0.434688478,0.618550067,0.661171012,0.136547444,0.434868367,0.672541285,0.736394157,0.121598208,17.88701081,15.18486025,15.8234555,5.245026047,0.890895517,0.883166706,0.899307486,0.804870045,0.796598204,0.79729955,0.794040604,0.637098599,0.402402616,0.605964309,0.644736818,0.127797714,0.38850027,0.656270569,0.709729626,0.111769268,17.33105241,16.11840801,18.8624498,9.249579549,5/7/15,85,135.4,17.5
324,NYH2,2,8,9,78,228,15.8,144.3892225,7/30/15,0.910788909,0.887169487,0.894582853,0.610698303,0.79841711,0.799988165,0.802692224,0.604182517,0.454702685,0.64573954,0.691023807,0.143750856,0.458886692,0.710108347,0.77628319,0.127283253,21.41873719,16.72570156,17.97224555,4.137403762,0.925654997,0.893755098,0.919774835,0.644508449,0.814417569,0.803501751,0.813401186,0.624429218,0.432229324,0.639696111,0.689399667,0.134685566,0.424959573,0.702257689,0.768838286,0.117464981,25.90160615,17.8244326,23.92983347,4.626012747,5/7/15,84,144.39,15.8
325,NYH2,2,3,7,65,234,17.5,144.9457553,7/29/15,0.908556786,0.882934957,0.888236352,0.671435366,0.802246763,0.788029526,0.784170303,0.634038764,0.409608244,0.616092127,0.669469906,0.363202503,0.404031585,0.669978236,0.750250328,0.35161351,20.87149717,16.08451947,16.89490627,5.087082396,0.93751318,0.887855473,0.907230049,0.671428629,0.831550824,0.787512595,0.787053299,0.633974377,0.368948179,0.607502715,0.655464568,0.363199795,0.350304092,0.659565442,0.724790995,0.351272261,31.0067497,16.83412931,20.55870492,5.086957588,5/7/15,83,144.95,17.5
326,NYH2,1,4,2,52,244,17.8,137.5004197,7/29/15,0.919970849,0.870424261,0.887522232,0.564974876,0.785805396,0.770820636,0.786100228,0.602395182,0.466936097,0.621021936,0.675467276,0.339187138,0.472739625,0.678465137,0.757546334,0.321789309,23.99089363,14.43498815,16.78129168,3.597435616,0.942869153,0.871875791,0.909803939,0.564955328,0.796142945,0.76873035,0.789996396,0.602406361,0.447964016,0.612050145,0.665020054,0.339177943,0.442499996,0.666224195,0.738221223,0.321771705,34.00735766,14.60985248,21.1739174,3.597229038,5/7/15,83,137.5,17.8
327,NYH2,1,10,5,79,267,17.2,121.0821765,7/30/15,0.881360104,0.870843813,0.874902932,0.583431225,0.774005916,0.783681413,0.772943915,0.579354947,0.428642765,0.63721181,0.679595987,0.136342795,0.428230559,0.701663926,0.768089289,0.120716923,15.85773567,14.48512726,14.98758491,3.801127979,0.879090502,0.87311034,0.883153796,0.566027302,0.771969828,0.782354784,0.768219894,0.577526871,0.386849353,0.627898217,0.668098629,0.118112488,0.373282309,0.689249235,0.748434876,0.10171091,15.54129775,14.76172564,16.11651665,3.608584851,5/7/15,84,121.08,17.2
328,NYH2,1,3,2,90,254,17.6,142.1694036,7/28/15,0.916228627,0.878355081,0.884049645,0.630062152,0.81084597,0.798425308,0.802180302,0.590851557,0.468251535,0.645964657,0.662535914,0.112390635,0.474677627,0.70954545,0.736189881,0.099066338,22.87450434,15.44129499,16.24876126,4.406313553,0.934924931,0.88542447,0.905845391,0.700144923,0.83661846,0.802309779,0.818787506,0.600222055,0.454604223,0.636024224,0.646609719,0.086660099,0.447758117,0.695947053,0.70538335,0.07442373,29.73373631,16.45573423,20.24165802,5.669888727,5/7/15,82,142.17,17.6
329,NYH2,1,10,5,72,265,15.8,161.2198681,8/1/15,0.917882387,0.88802619,0.893078298,0.645759348,0.804678149,0.813173143,0.806304817,0.637235843,0.459114469,0.653097391,0.694219285,0.162385648,0.464905143,0.719714359,0.783066777,0.145334686,23.35531094,16.86131948,17.70527651,4.645879395,0.944666136,0.894471589,0.91544956,0.679280877,0.826267842,0.818239798,0.819544045,0.654994559,0.447306363,0.654752569,0.700510293,0.153884633,0.443475898,0.722551617,0.787028201,0.135950821,35.14423135,17.95224223,22.65451916,5.235986122,5/7/15,86,161.22,15.8
330,NYH2,1,6,3,80,251,16.5,134.4042458,7/28/15,0.927691495,0.884179168,0.896874747,0.611122242,0.826462511,0.790658457,0.797986142,0.609939491,0.467605411,0.63198941,0.691194107,0.133324591,0.471916497,0.688751966,0.778607551,0.117308858,26.65926366,16.26805064,18.39389179,4.143004351,0.960475686,0.891756235,0.925392459,0.634925513,0.859606025,0.792376464,0.807575569,0.621375368,0.456508827,0.62536927,0.69279785,0.117360444,0.450014348,0.679971613,0.775412395,0.100065209,49.60176316,17.4768148,25.80694172,4.478334072,5/7/15,82,135.91,17.875
330,NYH2,1,1,1,62,270,20.2,124.2509416,7/27/15,0.934715883,0.879582517,0.898381677,0.592149906,0.823325007,0.787434533,0.799120329,0.631940954,0.477018545,0.613238159,0.691761358,0.308871329,0.484277022,0.663557451,0.779478414,0.28701469,29.6353229,15.60888392,18.68148998,3.903762512,0.978572757,0.884604686,0.929027571,0.592149906,0.861451929,0.787540245,0.809805546,0.632017041,0.481842775,0.599685642,0.698255829,0.308871329,0.480246202,0.645701309,0.783024163,0.286591757,92.3391214,16.33172636,27.17995705,3.903762512,5/7/15,81,135.91,17.875
330,NYH2,2,3,7,50,238,17.1,145.6485226,7/30/15,0.918070385,0.876986616,0.889867685,0.620629151,0.805308603,0.775085517,0.786721051,0.641820168,0.459652748,0.597222987,0.682249084,0.375265755,0.463933647,0.643567291,0.76716876,0.359335667,23.41119735,15.2583935,17.15997416,4.271886354,0.942840731,0.88011858,0.910849234,0.620629151,0.824449487,0.769663094,0.790504261,0.641850788,0.438652837,0.577320774,0.680992292,0.375265755,0.430014271,0.61767868,0.761220661,0.359329922,33.98995066,15.68315244,21.43390712,4.271886354,5/7/15,84,132.48,18.049
331,NYH2,1,5,3,65,288,16.8,154.9286279,7/28/15,0.93020273,0.879234061,0.895717108,0.574511432,0.815042814,0.781809586,0.790525915,0.612191636,0.489844093,0.651419567,0.710144822,0.352509467,0.501400113,0.722961473,0.812712621,0.332044155,27.654416,15.56096097,18.17860115,3.70047882,0.956292316,0.883453185,0.917732149,0.574547807,0.838553287,0.782894208,0.798933699,0.612182556,0.486286704,0.652359002,0.720034409,0.352526972,0.489528847,0.725443319,0.824821744,0.332087784,44.75854419,16.1604861,23.3108331,3.70088069,5/7/15,82,154.93,16.8
332,NYH2,1,7,4,88,245,16,36.23249364,7/27/15,0.926450502,0.863969185,0.882723284,0.485960708,0.805074056,0.773661478,0.785757911,0.571073871,0.500508097,0.650100345,0.689793663,0.083143144,0.51516117,0.721968511,0.779606905,0.072005132,26.19257169,13.70255107,16.0536836,2.890753161,0.945124336,0.866533,0.897262491,0.244611861,0.819173119,0.773026846,0.794185713,0.512700787,0.501219077,0.644354031,0.690729895,0.024725991,0.503829547,0.714196992,0.776007305,0.020369074,35.44602841,13.98497755,18.46708667,1.647645492,5/7/15,81,36.232,16
333,NYH2,2,3,7,56,230,16.5,116.8350633,7/28/15,0.901170953,0.867715434,0.878605782,0.613157855,0.784210148,0.770308128,0.774133265,0.618494945,0.440938861,0.566311358,0.66008679,0.365241331,0.442572223,0.599782262,0.735401462,0.351474947,19.23696545,14.11892175,15.47524927,4.17006749,0.907073191,0.869237237,0.893779183,0.613216562,0.79494701,0.759803102,0.773862194,0.618533071,0.412567594,0.529000915,0.649101543,0.365268287,0.400935468,0.552116731,0.713504043,0.351494246,20.52231443,14.29487408,17.82870098,4.170852228,5/7/15,82,135.01,16.987
333,NYH2,1,4,2,59,234,17.3,156.6076946,7/29/15,0.881209439,0.849846875,0.863690467,0.639733028,0.767161785,0.762463073,0.765797741,0.61799878,0.438404562,0.578581245,0.659604697,0.38161025,0.441811503,0.617595935,0.735873089,0.372767217,15.83635457,12.31973608,13.67248811,4.551438669,0.874923572,0.842934915,0.865035428,0.639768961,0.758873187,0.753410743,0.758981343,0.618042974,0.419884474,0.553846268,0.646053089,0.381626647,0.416685845,0.585015676,0.712405471,0.372737302,14.99022313,11.73357475,13.81870364,4.551992418,5/7/15,83,138.43,16.813
334,NYH2,1,2,1,75,262,16.8,139.1731742,7/31/15,0.93016004,0.887184526,0.900647908,0.645718462,0.825193012,0.811248865,0.820704694,0.620402564,0.467917262,0.643131113,0.69821983,0.140216416,0.474228839,0.705021054,0.786321741,0.124236109,27.63690082,16.72806452,19.13042663,4.645227841,0.969973663,0.893763368,0.93263659,0.697188671,0.8650787,0.81607936,0.838381831,0.639240709,0.467756196,0.638919055,0.709480549,0.128230613,0.465299589,0.699665514,0.792514609,0.110708885,65.60819224,17.82589805,28.6897083,5.604772694,5/7/15,85,131.4,17.213
334,NYH2,2,3,7,59,257,17.8,120.2047694,NA,0.907297302,0.878022279,0.886955121,0.644626729,0.793567784,0.787210374,0.793405362,0.630783405,0.435549904,0.59951712,0.670823693,0.403547442,0.435854077,0.645021841,0.750127532,0.395652993,20.57434516,15.39643682,16.6920885,4.627885271,0.915617037,0.880830191,0.907912048,0.64462498,0.814109471,0.783946863,0.800538828,0.630783405,0.404365564,0.576136453,0.660267873,0.403546597,0.389708243,0.614400515,0.72877727,0.395647848,22.70146697,15.78277418,20.71836775,4.627857583,5/7/15,NA,127.98,17.387
335,NYH2,1,3,2,72,246,15.2,140.9574456,7/27/15,0.928579865,0.861832995,0.881153451,0.517066277,0.819111834,0.785412697,0.794247745,0.607229282,0.47480344,0.638366539,0.69266456,0.110930426,0.483016649,0.701910253,0.785538398,0.096202534,27.00330765,13.47523596,15.82842307,3.141355028,0.958091758,0.866072002,0.8987192,0.450210413,0.851024916,0.790536193,0.807637837,0.625667508,0.47158052,0.638581774,0.700250154,0.076669823,0.472119686,0.702381451,0.79188831,0.064248122,46.72330941,13.93339727,18.74707942,2.637755326,5/7/15,81,140.96,15.2
336,NYH2,1,1,1,51,244,18.3,161.5901885,7/28/15,0.933023197,0.879295558,0.898538925,0.581596742,0.819750938,0.784643434,0.802584164,0.627831523,0.510523998,0.634028462,0.716271058,0.355631719,0.526041996,0.694521731,0.816588624,0.337640755,28.86108476,15.56939846,18.71199294,3.780077501,0.96095825,0.886913732,0.925344578,0.581591385,0.840533774,0.78681408,0.812182918,0.627831523,0.511533931,0.63395399,0.727134284,0.355629156,0.516353383,0.695591009,0.82815877,0.337626573,50.22721229,16.68561325,25.78974868,3.780016299,5/7/15,82,161.59,18.3
337,NYH2,1,2,1,89,225,16.4,143.3603207,7/22/15,0.930273878,0.865863292,0.886979527,0.527877947,0.818350346,0.79379019,0.805920193,0.599628264,0.496754148,0.637904326,0.658264312,0.079433295,0.509319009,0.700553586,0.73141858,0.068369436,27.68365454,13.91016161,16.695909,3.236192714,0.958476738,0.869020352,0.913766123,0.387700051,0.848413795,0.796010072,0.821902663,0.59666919,0.502503158,0.631175043,0.649436316,0.02611206,0.506060259,0.691340569,0.71348428,0.021686152,47.16577279,14.26954786,22.19274134,2.266372965,5/7/15,76,143.36,16.4
338,NYH2,1,5,3,55,220,15.1,51.80489117,8/1/15,0.924572449,0.878022244,0.889335768,0.561814925,0.809495194,0.79861213,0.801756056,0.631251157,0.493223132,0.627288455,0.690080865,0.355984403,0.505723898,0.68438694,0.777043134,0.336960808,25.5155101,15.39643221,17.07268683,3.564281424,0.943026442,0.883260742,0.910334096,0.561813306,0.829288362,0.802032804,0.81342494,0.631256453,0.486680921,0.617803307,0.691086777,0.35598359,0.488731214,0.671384336,0.77397677,0.336903156,34.10400416,16.13219731,21.30502237,3.564264568,5/7/15,86,73.337,16.463
338,NYH2,2,8,9,86,207,18,91.44391252,8/5/15,0.829777679,0.853519378,0.855806741,0.727700632,0.709583113,0.72870928,0.745706924,0.567413147,0.404887657,0.601563028,0.632877576,0.154414247,0.403170454,0.650311765,0.69443989,0.138399413,10.74934047,12.65368317,12.87027389,6.3448573,0.80558649,0.844926491,0.850049673,0.929204848,0.675783554,0.713572113,0.720531864,0.563108734,0.358704703,0.572555534,0.58822565,0.155488757,0.349801207,0.611113245,0.627145184,0.136515436,9.287350907,11.89710934,12.33775018,27.25052192,5/7/15,90,69.912,16.637
339,NYH2,2,6,8,59,NA,15.1,123.2599135,7/27/15,0.9133123,0.86076836,0.876466672,0.590601265,0.793963276,0.787986795,0.793285742,0.620376473,0.457065909,0.591029772,0.666503677,0.345796558,0.461494632,0.631818213,0.742260307,0.329494864,22.07132371,13.36455108,15.18996295,3.885212945,0.928075516,0.867233198,0.897834624,0.590599373,0.817837362,0.792812863,0.810098588,0.620376473,0.442236088,0.573003144,0.662965749,0.345795701,0.434674127,0.606742533,0.729431578,0.3294963,26.80694264,14.06400674,18.57610375,3.885190371,5/7/15,81,115.61,15.287
339,NYH2,1,3,2,80,243,15.3,111.3854606,7/28/15,0.911324474,0.836192142,0.861535418,0.502424736,0.79351386,0.735180096,0.75500034,0.540252936,0.449039608,0.592310182,0.65580744,0.097558284,0.451953923,0.6372833,0.72978798,0.08460179,21.5541374,11.20942651,13.44412691,3.019492415,0.923130038,0.831543789,0.87066205,0.305774375,0.81077625,0.724876774,0.750765933,0.487473904,0.422424204,0.56783677,0.636874834,0.042847025,0.413623127,0.603621067,0.695433665,0.035168454,25.01796517,10.87252157,14.4633656,1.880907775,5/7/15,82,119.04,15.113
340,NYH2,1,5,3,48,271,17.5,151.0213259,7/30/15,0.935772816,0.885521501,0.901003056,0.64241752,0.826274408,0.803740551,0.809662914,0.650099575,0.505095212,0.635317678,0.710268268,0.409697193,0.519601572,0.696115854,0.808992156,0.39998206,30.13946281,16.47052962,19.20264392,4.593115184,0.970835497,0.892455176,0.92938258,0.642398632,0.85121408,0.807786882,0.823995016,0.650099575,0.507013031,0.634241901,0.723944178,0.409687856,0.512970085,0.695968336,0.826391849,0.399942254,67.57651636,17.59689687,27.32162389,4.592819763,5/7/15,84,151.02,17.5
341,NYH2,2,7,9,62,236,17.9,119.1948044,7/31/15,0.91632285,0.866688258,0.882520926,0.633875976,0.793212114,0.762390766,0.777525424,0.618882722,0.436982256,0.587393192,0.673421366,0.34552628,0.436155435,0.6289101,0.752617688,0.328763518,22.90138779,14.00242943,16.0243085,4.462629796,0.943756319,0.872031823,0.902578913,0.633867259,0.811598552,0.756219241,0.780765623,0.618878443,0.413789197,0.563486119,0.658801148,0.345522701,0.40083013,0.59796142,0.724488515,0.328470867,34.55954996,14.62888559,19.52943637,4.462499727,5/7/15,85,119.19,17.9
342,NYH2,1,7,4,90,258,15.7,74.49754181,7/26/15,0.928409011,0.87674474,0.896927494,0.584636732,0.819113094,0.804110001,0.813462541,0.606795517,0.526764206,0.671221823,0.694777552,0.097522679,0.550312883,0.748189107,0.785743595,0.08491458,26.93647694,15.22648796,18.40381649,3.815062271,0.941079373,0.880926392,0.922598646,0.618720885,0.835059571,0.808831875,0.831574169,0.609946479,0.528887662,0.673246216,0.703318239,0.057759047,0.546274901,0.750594863,0.794029082,0.04884776,32.94396986,15.79633322,24.83934116,4.245501053,5/7/15,80,91.793,15.563
342,NYH2,2,9,10,76,244,15.6,105.6633778,7/26/15,0.932507397,0.874109412,0.894565179,0.644358291,0.821889288,0.802354244,0.81241884,0.618681276,0.508850428,0.655736036,0.690366785,0.144871794,0.525393081,0.725189791,0.777587468,0.128429239,28.63287705,14.88681121,17.9690653,4.62363735,0.956617239,0.879713959,0.918894858,0.683803431,0.845970166,0.808647542,0.83449621,0.632229562,0.507861172,0.655194341,0.695852215,0.129546788,0.517077591,0.72392829,0.779681694,0.112410997,45.1012616,15.6270332,23.65934883,5.325179321,5/7/15,80,88.368,15.737
343,NYH2,2,6,8,50,224,16.5,125.6196546,7/27/15,0.902561049,0.846481338,0.865751857,0.576220136,0.78441047,0.75740836,0.769810142,0.604385137,0.447961271,0.58210866,0.6572693,0.335479155,0.451448429,0.626763358,0.734878436,0.31790963,19.52567245,12.02773213,13.89778517,3.719431406,0.906412265,0.843520506,0.874871921,0.576220136,0.79497686,0.748537122,0.769147423,0.604389138,0.417263198,0.554723009,0.636947631,0.335479155,0.408575119,0.590614058,0.70028795,0.317905763,20.37032176,11.78122739,14.98362265,3.719431406,5/7/15,81,125.62,16.5
344,NYH2,1,8,4,56,236,18,137.1658688,7/31/15,0.892647531,0.846566365,0.855047477,0.688079609,0.765052371,0.757906937,0.75316661,0.631652345,0.448351575,0.589029567,0.653255453,0.445472031,0.45426881,0.638200612,0.734387789,0.45356485,17.63021892,12.03495158,12.7976212,5.411892452,0.88645478,0.845528917,0.858547659,0.688062336,0.76981717,0.75227697,0.749699824,0.631668483,0.416928991,0.565518676,0.632694097,0.445463439,0.411527462,0.607017905,0.701067646,0.453526902,16.61412768,11.94740712,13.13903783,5.411537402,5/7/15,85,125.48,17.613
344,NYH2,2,1,6,93,255,17.4,110.361819,7/28/15,0.887673929,0.849237423,0.854857671,0.672333033,0.770896761,0.771713427,0.766459822,0.615182023,0.454294389,0.632924014,0.637909818,0.122168447,0.460920108,0.699023134,0.71030054,0.107969538,16.80530548,12.26589162,12.77957765,5.103758389,0.886189676,0.84942366,0.861896963,0.811368496,0.775290861,0.77064111,0.764180977,0.631227183,0.424076336,0.619242062,0.609296317,0.095401452,0.419367609,0.679700473,0.666239532,0.082936794,16.57309822,12.28229923,13.48194073,9.602682789,5/7/15,82,122.05,17.787
345,NYH2,1,8,4,59,250,19.6,129.4143876,8/1/15,0.914995131,0.86578413,0.879172352,0.68428755,0.787265332,0.779409487,0.793235173,0.647849877,0.451816336,0.612710844,0.685876869,0.443280419,0.456238293,0.663039677,0.769355829,0.443923369,22.52806406,13.90136744,15.552503,5.334878463,0.941317735,0.870060083,0.899805055,0.684321132,0.796960559,0.780873753,0.804341169,0.647849877,0.433733226,0.602439049,0.688785343,0.443297152,0.42859212,0.649307768,0.768674029,0.443888936,33.08184736,14.39172913,18.96108678,5.335552369,5/7/15,86,129.41,19.6
